Date,Basin,VMAX12,MSLP12,POT12,VMPI12,VGRAD0-6,VGRAD6-12,VMAX36,ONI,logVMAX12,logMSLP12,logPOT12,logVMAX36,logVMPI12
1998-09-01,AL,25.0,1010.0,114.0,139.0,0.0,0.0,30.0,-1.31,3.2188758248682006,6.917705609835305,4.736198448394496,3.4011973816621555,4.9344739331306915
1999-09-01,AL,30.0,1005.0,92.0,122.0,0.0,0.0,55.0,-1.16,3.4011973816621555,6.912742820493176,4.5217885770490405,4.007333185232471,4.804021044733257
2002-09-01,AL,35.0,1001.0,121.0,156.0,0.8333333333333334,0.0,45.0,1.01,3.5553480614894135,6.90875477931522,4.795790545596741,3.8066624897703196,5.049856007249537
2004-09-01,AL,35.0,1005.0,108.0,143.0,0.8333333333333334,0.8333333333333334,50.0,0.7,3.5553480614894135,6.912742820493176,4.68213122712422,3.912023005428146,4.962844630259907
2005-08-01,AL,25.0,1009.0,73.0,98.0,0.0,0.0,30.0,-0.14,3.2188758248682006,6.9167150203536085,4.290459441148391,3.4011973816621555,4.584967478670572
2006-09-01,AL,30.0,1007.0,104.0,134.0,0.8333333333333334,0.0,35.0,0.54,3.4011973816621555,6.914730892718563,4.6443908991413725,3.5553480614894135,4.897839799950911
2007-09-01,AL,55.0,997.0,112.0,167.0,1.6666666666666667,1.6666666666666667,80.0,-1.07,4.007333185232471,6.904750769961838,4.718498871295094,4.382026634673881,5.117993812416755
2008-09-01,AL,45.0,1003.0,49.0,94.0,0.8333333333333334,1.6666666666666667,55.0,-0.24,3.8066624897703196,6.910750787961936,3.8918202981106265,4.007333185232471,4.543294782270004
2009-10-01,AL,50.0,991.0,18.0,68.0,0.8333333333333334,0.8333333333333334,55.0,1.01,3.912023005428146,6.898714534329988,2.8903717578961645,4.007333185232471,4.219507705176107
2011-08-01,AL,45.0,1005.0,97.0,142.0,0.0,0.0,70.0,-0.58,3.8066624897703196,6.912742820493176,4.574710978503383,4.248495242049359,4.955827057601261
2012-08-01,AL,35.0,1005.0,101.0,136.0,0.0,0.8333333333333334,45.0,0.41,3.5553480614894135,6.912742820493176,4.61512051684126,3.8066624897703196,4.912654885736052
2013-09-01,AL,35.0,1006.0,109.0,144.0,0.8333333333333334,0.8333333333333334,55.0,-0.21,3.5553480614894135,6.913737350659685,4.6913478822291435,4.007333185232471,4.969813299576001
2015-09-01,AL,25.0,1008.0,109.0,134.0,0.0,0.0,30.0,2.21,3.2188758248682006,6.915723448631314,4.6913478822291435,3.4011973816621555,4.897839799950911
2016-08-01,AL,30.0,1007.0,129.0,159.0,0.0,0.0,30.0,-0.5,3.4011973816621555,6.914730892718563,4.859812404361672,3.4011973816621555,5.0689042022202315
2017-08-01,AL,35.0,1004.0,104.0,139.0,0.8333333333333334,0.8333333333333334,40.0,-0.07,3.5553480614894135,6.911747300251674,4.6443908991413725,3.6888794541139363,4.9344739331306915
2018-09-01,AL,30.0,1007.0,97.0,127.0,0.0,0.0,45.0,0.53,3.4011973816621555,6.914730892718563,4.574710978503383,3.8066624897703196,4.844187086458591
2019-09-01,AL,35.0,1006.0,95.0,130.0,0.8333333333333334,0.0,50.0,0.23,3.5553480614894135,6.913737350659685,4.553876891600541,3.912023005428146,4.867534450455582
2020-07-01,AL,55.0,1002.0,87.0,142.0,0.8333333333333334,0.8333333333333334,70.0,-0.36,4.007333185232471,6.90975328164481,4.465908118654584,4.248495242049359,4.955827057601261
2021-08-01,AL,40.0,1004.0,113.0,153.0,0.8333333333333334,0.8333333333333334,70.0,-0.45,3.6888794541139363,6.911747300251674,4.727387818712341,4.248495242049359,5.030437921392435
2022-09-01,AL,30.0,1006.0,128.0,158.0,0.0,0.0,40.0,-0.97,3.4011973816621555,6.913737350659685,4.852030263919617,3.6888794541139363,5.062595033026967
1984-09-01,AL,45.0,1004.0,113.0,158.0,0.8333333333333334,0.8333333333333334,60.0,-0.24,3.8066624897703196,6.911747300251674,4.727387818712341,4.0943445622221,5.062595033026967
1985-09-01,AL,25.0,1008.0,103.0,128.0,0.0,0.0,35.0,-0.4,3.2188758248682006,6.915723448631314,4.634728988229636,3.5553480614894135,4.852030263919617
1986-11-01,AL,35.0,1007.0,97.0,132.0,0.0,0.8333333333333334,65.0,1.14,3.5553480614894135,6.914730892718563,4.574710978503383,4.174387269895637,4.882801922586371
1987-09-01,AL,25.0,1011.0,115.0,140.0,0.0,0.0,30.0,1.65,3.2188758248682006,6.918695219020472,4.74493212836325,3.4011973816621555,4.941642422609304
1988-09-01,AL,25.0,1007.0,133.0,158.0,0.0,0.0,30.0,-1.19,3.2188758248682006,6.914730892718563,4.890349128221754,3.4011973816621555,5.062595033026967
1989-08-01,AL,35.0,1005.0,105.0,140.0,0.8333333333333334,0.8333333333333334,65.0,-0.27,3.5553480614894135,6.912742820493176,4.653960350157523,4.174387269895637,4.941642422609304
1990-09-01,AL,25.0,1009.0,99.0,124.0,0.0,0.0,35.0,0.39,3.2188758248682006,6.9167150203536085,4.59511985013459,3.5553480614894135,4.820281565605037
1992-10-01,AL,65.0,986.0,73.0,138.0,0.8333333333333334,0.8333333333333334,75.0,-0.25,4.174387269895637,6.893656354602635,4.290459441148391,4.31748811353631,4.927253685157205
1994-09-01,AL,30.0,1006.0,127.0,157.0,0.0,0.8333333333333334,30.0,0.55,3.4011973816621555,6.913737350659685,4.844187086458591,3.4011973816621555,5.056245805348308
1995-08-01,AL,35.0,1006.0,106.0,141.0,0.8333333333333334,0.0,75.0,-0.54,3.5553480614894135,6.913737350659685,4.663439094112067,4.31748811353631,4.948759890378168
1996-10-01,AL,30.0,1003.0,131.0,161.0,0.8333333333333334,0.0,30.0,-0.4,3.4011973816621555,6.910750787961936,4.875197323201151,3.4011973816621555,5.081404364984463
1998-09-01,AL,35.0,1004.0,103.0,138.0,0.0,0.8333333333333334,65.0,-1.31,3.5553480614894135,6.911747300251674,4.634728988229636,4.174387269895637,4.927253685157205
1999-09-01,AL,30.0,1003.0,124.0,154.0,0.0,0.0,50.0,-1.16,3.4011973816621555,6.910750787961936,4.820281565605037,3.912023005428146,5.0369526024136295
2000-09-01,AL,30.0,1006.0,98.0,128.0,0.0,0.0,65.0,-0.55,3.4011973816621555,6.913737350659685,4.584967478670572,4.174387269895637,4.852030263919617
2001-09-01,AL,25.0,1010.0,120.0,145.0,0.0,0.0,55.0,-0.19,3.2188758248682006,6.917705609835305,4.787491742782046,4.007333185232471,4.976733742420574
2002-09-01,AL,25.0,1009.0,107.0,132.0,0.0,0.0,50.0,1.01,3.2188758248682006,6.9167150203536085,4.672828834461906,3.912023005428146,4.882801922586371
2003-08-01,AL,30.0,1008.0,91.0,121.0,0.8333333333333334,0.0,50.0,0.21,3.4011973816621555,6.915723448631314,4.51085950651685,3.912023005428146,4.795790545596741
2004-09-01,AL,25.0,1009.0,101.0,126.0,0.0,0.0,30.0,0.7,3.2188758248682006,6.9167150203536085,4.61512051684126,3.4011973816621555,4.836281906951478
2006-09-01,AL,35.0,1008.0,94.0,129.0,0.0,0.8333333333333334,40.0,0.54,3.5553480614894135,6.915723448631314,4.543294782270004,3.6888794541139363,4.859812404361672
2008-09-01,AL,35.0,1005.0,98.0,133.0,0.8333333333333334,0.0,55.0,-0.24,3.5553480614894135,6.912742820493176,4.584967478670572,4.007333185232471,4.890349128221754
2009-10-01,AL,35.0,1007.0,96.0,131.0,0.8333333333333334,0.0,45.0,1.01,3.5553480614894135,6.914730892718563,4.564348191467836,3.8066624897703196,4.875197323201151
2010-09-01,AL,40.0,1001.0,112.0,152.0,0.8333333333333334,1.6666666666666667,55.0,-1.56,3.6888794541139363,6.90875477931522,4.718498871295094,4.007333185232471,5.0238805208462765
2011-08-01,AL,30.0,1006.0,89.0,119.0,0.0,0.0,30.0,-0.58,3.4011973816621555,6.913737350659685,4.48863636973214,3.4011973816621555,4.77912349311153
2012-08-01,AL,30.0,1009.0,107.0,137.0,0.8333333333333334,0.0,35.0,0.41,3.4011973816621555,6.9167150203536085,4.672828834461906,3.5553480614894135,4.919980925828125
2013-09-01,AL,30.0,1002.0,121.0,151.0,0.0,0.0,55.0,-0.21,3.4011973816621555,6.90975328164481,4.795790545596741,4.007333185232471,5.017279836814924
2015-09-01,AL,30.0,1006.0,96.0,126.0,0.0,0.8333333333333334,35.0,2.21,3.4011973816621555,6.913737350659685,4.564348191467836,3.5553480614894135,4.836281906951478
2016-09-01,AL,35.0,1003.0,98.0,133.0,0.0,0.0,45.0,-0.58,3.5553480614894135,6.910750787961936,4.584967478670572,3.8066624897703196,4.890349128221754
2018-09-01,AL,40.0,1006.0,96.0,136.0,0.0,0.0,40.0,0.53,3.6888794541139363,6.913737350659685,4.564348191467836,3.6888794541139363,4.912654885736052
2019-09-01,AL,30.0,1007.0,111.0,141.0,0.0,0.0,50.0,0.23,3.4011973816621555,6.914730892718563,4.709530201312334,3.912023005428146,4.948759890378168
2021-08-01,AL,30.0,1008.0,97.0,127.0,0.0,0.0,30.0,-0.45,3.4011973816621555,6.915723448631314,4.574710978503383,3.4011973816621555,4.844187086458591
1984-09-01,AL,40.0,1000.0,104.0,144.0,0.8333333333333334,0.8333333333333334,55.0,-0.24,3.6888794541139363,6.907755278982137,4.6443908991413725,4.007333185232471,4.969813299576001
1985-10-01,AL,40.0,1006.0,115.0,155.0,0.8333333333333334,0.8333333333333334,55.0,-0.35,3.6888794541139363,6.913737350659685,4.74493212836325,4.007333185232471,5.043425116919247
1988-10-01,AL,35.0,1005.0,110.0,145.0,0.8333333333333334,0.8333333333333334,50.0,-1.48,3.5553480614894135,6.912742820493176,4.700480365792417,3.912023005428146,4.976733742420574
1989-09-01,AL,30.0,1009.0,89.0,119.0,0.0,0.8333333333333334,40.0,-0.24,3.4011973816621555,6.9167150203536085,4.48863636973214,3.6888794541139363,4.77912349311153
1991-10-01,AL,35.0,1005.0,114.0,149.0,0.8333333333333334,0.8333333333333334,50.0,0.79,3.5553480614894135,6.912742820493176,4.736198448394496,3.912023005428146,5.003946305945459
1994-11-01,AL,35.0,1009.0,113.0,148.0,0.8333333333333334,0.0,35.0,1.01,3.5553480614894135,6.9167150203536085,4.727387818712341,3.5553480614894135,4.997212273764115
1995-08-01,AL,30.0,1008.0,122.0,152.0,0.8333333333333334,0.8333333333333334,35.0,-0.54,3.4011973816621555,6.915723448631314,4.804021044733257,3.5553480614894135,5.0238805208462765
1998-09-01,AL,35.0,1003.0,75.0,110.0,0.8333333333333334,0.8333333333333334,50.0,-1.31,3.5553480614894135,6.910750787961936,4.31748811353631,3.912023005428146,4.700480365792417
1999-10-01,AL,30.0,1003.0,97.0,127.0,0.0,0.0,30.0,-1.26,3.4011973816621555,6.910750787961936,4.574710978503383,3.4011973816621555,4.844187086458591
2000-09-01,AL,25.0,1007.0,107.0,132.0,0.0,0.0,40.0,-0.55,3.2188758248682006,6.914730892718563,4.672828834461906,3.6888794541139363,4.882801922586371
2001-10-01,AL,30.0,1010.0,115.0,145.0,0.8333333333333334,0.0,50.0,-0.29,3.4011973816621555,6.917705609835305,4.74493212836325,3.912023005428146,4.976733742420574
2002-09-01,AL,30.0,1014.0,103.0,133.0,0.0,0.0,35.0,1.01,3.4011973816621555,6.921658184151129,4.634728988229636,3.5553480614894135,4.890349128221754
2003-08-01,AL,35.0,1008.0,104.0,139.0,0.8333333333333334,0.0,35.0,0.21,3.5553480614894135,6.915723448631314,4.6443908991413725,3.5553480614894135,4.9344739331306915
2004-09-01,AL,30.0,1009.0,115.0,145.0,0.0,0.8333333333333334,55.0,0.7,3.4011973816621555,6.9167150203536085,4.74493212836325,4.007333185232471,4.976733742420574
2007-09-01,AL,35.0,1004.0,48.0,83.0,0.8333333333333334,0.0,35.0,-1.07,3.5553480614894135,6.911747300251674,3.871201010907891,3.5553480614894135,4.418840607796598
2008-09-01,AL,40.0,1002.0,95.0,135.0,0.8333333333333334,0.8333333333333334,50.0,-0.24,3.6888794541139363,6.90975328164481,4.553876891600541,3.912023005428146,4.90527477843843
2009-11-01,AL,45.0,998.0,99.0,144.0,0.8333333333333334,1.6666666666666667,70.0,1.36,3.8066624897703196,6.905753276311464,4.59511985013459,4.248495242049359,4.969813299576001
2010-09-01,AL,40.0,1005.0,92.0,132.0,1.6666666666666667,0.0,40.0,-1.56,3.6888794541139363,6.912742820493176,4.5217885770490405,3.6888794541139363,4.882801922586371
2011-08-01,AL,35.0,1008.0,112.0,147.0,0.8333333333333334,0.0,40.0,-0.58,3.5553480614894135,6.915723448631314,4.718498871295094,3.6888794541139363,4.990432586778736
2012-08-01,AL,40.0,1003.0,90.0,130.0,1.6666666666666667,0.0,55.0,0.41,3.6888794541139363,6.910750787961936,4.499809670330265,4.007333185232471,4.867534450455582
2013-09-01,AL,30.0,1010.0,120.0,150.0,0.0,0.0,35.0,-0.21,3.4011973816621555,6.917705609835305,4.787491742782046,3.5553480614894135,5.0106352940962555
2015-09-01,AL,30.0,1006.0,128.0,158.0,0.0,0.0,45.0,2.21,3.4011973816621555,6.913737350659685,4.852030263919617,3.8066624897703196,5.062595033026967
2016-09-01,AL,45.0,1010.0,94.0,139.0,0.8333333333333334,1.6666666666666667,45.0,-0.58,3.8066624897703196,6.917705609835305,4.543294782270004,3.8066624897703196,4.9344739331306915
2017-08-01,AL,45.0,1006.0,76.0,121.0,0.8333333333333334,1.6666666666666667,80.0,-0.07,3.8066624897703196,6.913737350659685,4.330733340286331,4.382026634673881,4.795790545596741
2019-09-01,AL,40.0,1003.0,125.0,155.0,1.6666666666666667,-1.6666666666666667,30.0,0.23,3.6888794541139363,6.910750787961936,4.8283137373023015,3.4011973816621555,5.043425116919247
2020-08-01,AL,30.0,1008.0,111.0,141.0,0.0,0.0,30.0,-0.53,3.4011973816621555,6.915723448631314,4.709530201312334,3.4011973816621555,4.948759890378168
2021-08-01,AL,35.0,1003.0,103.0,138.0,0.0,0.8333333333333334,50.0,-0.45,3.5553480614894135,6.910750787961936,4.634728988229636,3.912023005428146,4.927253685157205
1984-09-01,AL,30.0,1010.0,113.0,143.0,0.0,0.8333333333333334,45.0,-0.24,3.4011973816621555,6.917705609835305,4.727387818712341,3.8066624897703196,4.962844630259907
1985-10-01,AL,35.0,999.0,129.0,164.0,0.0,0.8333333333333334,55.0,-0.35,3.5553480614894135,6.906754778648554,4.859812404361672,4.007333185232471,5.099866427824199
1987-09-01,AL,30.0,1006.0,112.0,142.0,0.0,0.8333333333333334,45.0,1.65,3.4011973816621555,6.913737350659685,4.718498871295094,3.8066624897703196,4.955827057601261
1988-11-01,AL,30.0,1008.0,112.0,142.0,0.0,0.0,30.0,-1.8,3.4011973816621555,6.915723448631314,4.718498871295094,3.4011973816621555,4.955827057601261
1989-09-01,AL,30.0,1009.0,97.0,127.0,0.8333333333333334,0.0,35.0,-0.24,3.4011973816621555,6.9167150203536085,4.574710978503383,3.5553480614894135,4.844187086458591
1990-09-01,AL,30.0,1008.0,85.0,115.0,0.0,0.0,30.0,0.39,3.4011973816621555,6.915723448631314,4.442651256490317,3.4011973816621555,4.74493212836325
1991-10-01,AL,55.0,993.0,42.0,97.0,1.6666666666666667,0.8333333333333334,65.0,0.79,4.007333185232471,6.900730664045173,3.7376696182833684,4.174387269895637,4.574710978503383
1994-11-01,AL,30.0,1007.0,122.0,152.0,0.0,0.8333333333333334,30.0,1.01,3.4011973816621555,6.914730892718563,4.804021044733257,3.4011973816621555,5.0238805208462765
1995-08-01,AL,30.0,1008.0,86.0,116.0,0.0,0.0,30.0,-0.54,3.4011973816621555,6.915723448631314,4.454347296253507,3.4011973816621555,4.7535901911063645
1996-10-01,AL,25.0,1005.0,123.0,148.0,0.0,0.0,30.0,-0.4,3.2188758248682006,6.912742820493176,4.812184355372417,3.4011973816621555,4.997212273764115
1998-10-01,AL,35.0,1007.0,115.0,150.0,0.8333333333333334,0.0,45.0,-1.35,3.5553480614894135,6.914730892718563,4.74493212836325,3.8066624897703196,5.0106352940962555
1999-10-01,AL,30.0,1007.0,109.0,139.0,0.0,0.0,30.0,-1.26,3.4011973816621555,6.914730892718563,4.6913478822291435,3.4011973816621555,4.9344739331306915
2000-09-01,AL,25.0,1010.0,109.0,134.0,0.0,0.0,35.0,-0.55,3.2188758248682006,6.917705609835305,4.6913478822291435,3.5553480614894135,4.897839799950911
2001-10-01,AL,35.0,1007.0,107.0,142.0,0.8333333333333334,0.8333333333333334,45.0,-0.29,3.5553480614894135,6.914730892718563,4.672828834461906,3.8066624897703196,4.955827057601261
2002-09-01,AL,35.0,1007.0,98.0,133.0,0.8333333333333334,0.8333333333333334,45.0,1.01,3.5553480614894135,6.914730892718563,4.584967478670572,3.8066624897703196,4.890349128221754
2003-09-01,AL,25.0,1009.0,119.0,144.0,0.0,0.0,35.0,0.26,3.2188758248682006,6.9167150203536085,4.77912349311153,3.5553480614894135,4.969813299576001
2004-09-01,AL,35.0,1005.0,107.0,142.0,0.0,0.8333333333333334,55.0,0.7,3.5553480614894135,6.912742820493176,4.672828834461906,4.007333185232471,4.955827057601261
2005-08-01,AL,30.0,1007.0,125.0,155.0,0.0,0.0,50.0,-0.14,3.4011973816621555,6.914730892718563,4.8283137373023015,3.912023005428146,5.043425116919247
2007-09-01,AL,35.0,1005.0,89.0,124.0,0.8333333333333334,0.0,65.0,-1.07,3.5553480614894135,6.912742820493176,4.48863636973214,4.174387269895637,4.820281565605037
2008-09-01,AL,50.0,995.0,69.0,119.0,0.0,0.0,50.0,-0.24,3.912023005428146,6.902742737158593,4.23410650459726,3.912023005428146,4.77912349311153
2010-09-01,AL,35.0,1005.0,86.0,121.0,0.0,0.8333333333333334,45.0,-1.56,3.5553480614894135,6.912742820493176,4.454347296253507,3.8066624897703196,4.795790545596741
2011-08-01,AL,30.0,1008.0,98.0,128.0,0.8333333333333334,0.0,50.0,-0.58,3.4011973816621555,6.915723448631314,4.584967478670572,3.912023005428146,4.852030263919617
2012-08-01,AL,35.0,1005.0,89.0,124.0,0.0,0.8333333333333334,55.0,0.41,3.5553480614894135,6.912742820493176,4.48863636973214,4.007333185232471,4.820281565605037
2013-10-01,AL,55.0,1001.0,88.0,143.0,1.6666666666666667,0.0,50.0,-0.13,4.007333185232471,6.90875477931522,4.477336814478207,3.912023005428146,4.962844630259907
2015-11-01,AL,35.0,1010.0,107.0,142.0,0.0,0.8333333333333334,55.0,2.64,3.5553480614894135,6.917705609835305,4.672828834461906,4.007333185232471,4.955827057601261
2016-09-01,AL,30.0,1009.0,86.0,116.0,0.8333333333333334,0.0,35.0,-0.58,3.4011973816621555,6.9167150203536085,4.454347296253507,3.5553480614894135,4.7535901911063645
2017-09-01,AL,40.0,1006.0,112.0,152.0,0.8333333333333334,0.8333333333333334,65.0,-0.34,3.6888794541139363,6.913737350659685,4.718498871295094,4.174387269895637,5.0238805208462765
2018-09-01,AL,35.0,1005.0,89.0,124.0,0.8333333333333334,0.0,55.0,0.53,3.5553480614894135,6.912742820493176,4.48863636973214,4.007333185232471,4.820281565605037
2019-09-01,AL,35.0,1007.0,124.0,159.0,0.8333333333333334,0.0,35.0,0.23,3.5553480614894135,6.914730892718563,4.820281565605037,3.5553480614894135,5.0689042022202315
2021-08-01,AL,40.0,1004.0,86.0,126.0,0.8333333333333334,0.8333333333333334,65.0,-0.45,3.6888794541139363,6.911747300251674,4.454347296253507,4.174387269895637,4.836281906951478
2022-10-01,AL,30.0,1007.0,117.0,147.0,0.0,0.0,30.0,-0.94,3.4011973816621555,6.914730892718563,4.762173934797756,3.4011973816621555,4.990432586778736
1984-09-01,AL,30.0,1009.0,110.0,140.0,0.0,0.0,30.0,-0.24,3.4011973816621555,6.9167150203536085,4.700480365792417,3.4011973816621555,4.941642422609304
1985-11-01,AL,50.0,996.0,105.0,155.0,1.6666666666666667,0.8333333333333334,75.0,-0.27,3.912023005428146,6.903747257584598,4.653960350157523,4.31748811353631,5.043425116919247
1987-10-01,AL,25.0,1001.0,124.0,149.0,0.0,0.0,35.0,1.48,3.2188758248682006,6.90875477931522,4.820281565605037,3.5553480614894135,5.003946305945459
1990-10-01,AL,45.0,1005.0,101.0,146.0,0.8333333333333334,1.6666666666666667,55.0,0.35,3.8066624897703196,6.912742820493176,4.61512051684126,4.007333185232471,4.983606621708336
1995-08-01,AL,40.0,1000.0,80.0,120.0,0.8333333333333334,0.8333333333333334,40.0,-0.54,3.6888794541139363,6.907755278982137,4.382026634673881,3.6888794541139363,4.787491742782046
1996-11-01,AL,30.0,1007.0,120.0,150.0,0.0,0.0,30.0,-0.45,3.4011973816621555,6.914730892718563,4.787491742782046,3.4011973816621555,5.0106352940962555
1998-10-01,AL,30.0,1002.0,123.0,153.0,0.0,0.0,45.0,-1.35,3.4011973816621555,6.90975328164481,4.812184355372417,3.8066624897703196,5.030437921392435
1999-10-01,AL,45.0,1001.0,104.0,149.0,0.8333333333333334,1.6666666666666667,60.0,-1.26,3.8066624897703196,6.90875477931522,4.6443908991413725,4.0943445622221,5.003946305945459
2000-09-01,AL,35.0,1005.0,110.0,145.0,0.0,0.8333333333333334,50.0,-0.55,3.5553480614894135,6.912742820493176,4.700480365792417,3.912023005428146,4.976733742420574
2001-10-01,AL,60.0,988.0,50.0,110.0,0.0,0.0,60.0,-0.29,4.0943445622221,6.895682697747868,3.912023005428146,4.0943445622221,4.700480365792417
2002-09-01,AL,30.0,1006.0,109.0,139.0,0.8333333333333334,0.0,40.0,1.01,3.4011973816621555,6.913737350659685,4.6913478822291435,3.6888794541139363,4.9344739331306915
2003-09-01,AL,40.0,1003.0,92.0,132.0,0.8333333333333334,0.8333333333333334,65.0,0.26,3.6888794541139363,6.910750787961936,4.5217885770490405,4.174387269895637,4.882801922586371
2004-09-01,AL,30.0,1004.0,108.0,138.0,0.0,0.0,60.0,0.7,3.4011973816621555,6.911747300251674,4.68213122712422,4.0943445622221,4.927253685157205
2005-08-01,AL,25.0,1007.0,112.0,137.0,0.0,0.0,30.0,-0.14,3.2188758248682006,6.914730892718563,4.718498871295094,3.4011973816621555,4.919980925828125
2007-09-01,AL,25.0,1007.0,122.0,147.0,0.0,0.0,30.0,-1.07,3.2188758248682006,6.914730892718563,4.804021044733257,3.4011973816621555,4.990432586778736
2008-10-01,AL,40.0,1002.0,106.0,146.0,0.8333333333333334,1.6666666666666667,55.0,-0.35,3.6888794541139363,6.90975328164481,4.663439094112067,4.007333185232471,4.983606621708336
2010-09-01,AL,40.0,999.0,111.0,151.0,0.8333333333333334,0.8333333333333334,55.0,-1.56,3.6888794541139363,6.906754778648554,4.709530201312334,4.007333185232471,5.017279836814924
2011-09-01,AL,35.0,1005.0,138.0,173.0,0.0,0.8333333333333334,50.0,-0.79,3.5553480614894135,6.912742820493176,4.927253685157205,3.912023005428146,5.153291594497779
2012-09-01,AL,30.0,1013.0,95.0,125.0,0.0,0.8333333333333334,45.0,0.41,3.4011973816621555,6.920671504248683,4.553876891600541,3.8066624897703196,4.8283137373023015
2013-10-01,AL,35.0,1008.0,104.0,139.0,0.8333333333333334,0.0,45.0,-0.13,3.5553480614894135,6.915723448631314,4.6443908991413725,3.8066624897703196,4.9344739331306915
2016-09-01,AL,30.0,1007.0,109.0,139.0,0.0,0.0,40.0,-0.58,3.4011973816621555,6.914730892718563,4.6913478822291435,3.6888794541139363,4.9344739331306915
2017-09-01,AL,30.0,1008.0,127.0,157.0,0.8333333333333334,0.0,70.0,-0.34,3.4011973816621555,6.915723448631314,4.844187086458591,4.248495242049359,5.056245805348308
2018-09-01,AL,35.0,1002.0,77.0,112.0,0.0,0.0,35.0,0.53,3.5553480614894135,6.90975328164481,4.343805421853684,3.5553480614894135,4.718498871295094
2019-09-01,AL,40.0,1006.0,97.0,137.0,0.8333333333333334,0.8333333333333334,55.0,0.23,3.6888794541139363,6.913737350659685,4.574710978503383,4.007333185232471,4.919980925828125
2020-08-01,AL,30.0,1008.0,100.0,130.0,0.0,0.0,40.0,-0.53,3.4011973816621555,6.915723448631314,4.605170185988092,3.6888794541139363,4.867534450455582
2022-10-01,AL,35.0,1002.0,125.0,160.0,0.0,0.8333333333333334,55.0,-0.94,3.5553480614894135,6.90975328164481,4.8283137373023015,4.007333185232471,5.075173815233827
1984-09-01,AL,30.0,1005.0,112.0,142.0,0.0,0.0,40.0,-0.24,3.4011973816621555,6.912742820493176,4.718498871295094,3.6888794541139363,4.955827057601261
1989-10-01,AL,35.0,1004.0,120.0,155.0,0.8333333333333334,0.8333333333333334,55.0,-0.22,3.5553480614894135,6.911747300251674,4.787491742782046,4.007333185232471,5.043425116919247
1990-10-01,AL,50.0,998.0,58.0,108.0,0.8333333333333334,0.0,50.0,0.35,3.912023005428146,6.905753276311464,4.060443010546419,3.912023005428146,4.68213122712422
1995-09-01,AL,25.0,1009.0,89.0,114.0,0.0,0.0,25.0,-0.81,3.2188758248682006,6.9167150203536085,4.48863636973214,3.2188758248682006,4.736198448394496
1998-11-01,AL,45.0,1000.0,78.0,123.0,0.8333333333333334,1.6666666666666667,60.0,-1.48,3.8066624897703196,6.907755278982137,4.356708826689592,4.0943445622221,4.812184355372417
1999-10-01,AL,35.0,1004.0,125.0,160.0,0.8333333333333334,0.8333333333333334,55.0,-1.26,3.5553480614894135,6.911747300251674,4.8283137373023015,4.007333185232471,5.075173815233827
2000-09-01,AL,35.0,1008.0,113.0,148.0,0.8333333333333334,0.8333333333333334,50.0,-0.55,3.5553480614894135,6.915723448631314,4.727387818712341,3.912023005428146,4.997212273764115
2001-10-01,AL,30.0,1009.0,88.0,118.0,0.0,0.0,30.0,-0.29,3.4011973816621555,6.9167150203536085,4.477336814478207,3.4011973816621555,4.770684624465665
2002-10-01,AL,30.0,1004.0,109.0,139.0,0.0,0.0,30.0,1.21,3.4011973816621555,6.911747300251674,4.6913478822291435,3.4011973816621555,4.9344739331306915
2003-09-01,AL,25.0,1009.0,105.0,130.0,0.0,0.0,30.0,0.26,3.2188758248682006,6.9167150203536085,4.653960350157523,3.4011973816621555,4.867534450455582
2004-10-01,AL,40.0,1000.0,115.0,155.0,0.8333333333333334,0.8333333333333334,40.0,0.67,3.6888794541139363,6.907755278982137,4.74493212836325,3.6888794541139363,5.043425116919247
2005-09-01,AL,30.0,1008.0,99.0,129.0,0.0,0.0,45.0,-0.11,3.4011973816621555,6.915723448631314,4.59511985013459,3.8066624897703196,4.859812404361672
2007-09-01,AL,30.0,1008.0,108.0,138.0,0.8333333333333334,0.0,35.0,-1.07,3.4011973816621555,6.915723448631314,4.68213122712422,3.5553480614894135,4.927253685157205
2008-10-01,AL,35.0,1005.0,98.0,133.0,0.8333333333333334,0.0,35.0,-0.35,3.5553480614894135,6.912742820493176,4.584967478670572,3.5553480614894135,4.890349128221754
2010-09-01,AL,40.0,1003.0,86.0,126.0,0.8333333333333334,0.8333333333333334,40.0,-1.56,3.6888794541139363,6.910750787961936,4.454347296253507,3.6888794541139363,4.836281906951478
2011-09-01,AL,40.0,1006.0,97.0,137.0,0.8333333333333334,0.8333333333333334,45.0,-0.79,3.6888794541139363,6.913737350659685,4.574710978503383,3.8066624897703196,4.919980925828125
2012-09-01,AL,25.0,1007.0,103.0,128.0,0.0,0.0,35.0,0.41,3.2188758248682006,6.914730892718563,4.634728988229636,3.5553480614894135,4.852030263919617
2013-11-01,AL,50.0,985.0,66.0,116.0,0.0,0.0,55.0,-0.1,3.912023005428146,6.892641641172089,4.189654742026425,4.007333185232471,4.7535901911063645
2016-09-01,AL,55.0,1004.0,93.0,148.0,0.0,0.8333333333333334,70.0,-0.58,4.007333185232471,6.911747300251674,4.532599493153256,4.248495242049359,4.997212273764115
2017-09-01,AL,30.0,1008.0,119.0,149.0,0.8333333333333334,0.0,30.0,-0.34,3.4011973816621555,6.915723448631314,4.77912349311153,3.4011973816621555,5.003946305945459
